source,target,link
29480,35017,False
29480,40091,False
29480,48847,False
29480,38816,False
29480,56775,False
29480,48631,False
29480,47829,False
29480,55292,False
29480,33385,False
29480,51064,False
29480,32076,False
29480,36909,False
29480,37028,False
29480,30348,False
17793,23027,False
17793,42646,False
17793,62703,False
17793,27871,False
17793,24587,False
17793,32053,False
17793,30914,False
17793,24735,False
17793,24995,False
17793,43649,False
17793,24080,False
17793,18588,False
17793,19051,False
17793,23864,False
17793,43043,False
17793,25855,False
17793,28465,False
17793,29997,False
17793,40245,False
17793,32570,False
17793,22681,False
17793,38871,False
17793,33783,False
17793,26834,False
17793,19199,False
17793,50360,False
17793,21246,False
17793,26163,False
17793,23795,False
17793,33573,False
17793,38386,False
17793,46102,False
17793,27364,False
17793,27478,False
17793,31539,False
17793,51235,False
17793,40950,False
17793,53302,False
17793,31812,False
17793,23608,False
17793,35152,False
17793,18364,False
17793,35794,False
17793,30627,False
17793,57378,False
17793,19453,False
17793,38745,False
17793,52778,False
17793,19211,False
17793,53395,False
17793,55525,False
17793,29493,False
17793,20115,False
17793,37200,False
17793,25353,False
17793,50757,False
17793,21249,False
17793,19382,False
17793,52724,False
6600,24684,False
6600,10612,False
6600,12947,False
6600,10231,False
6600,34757,False
6600,24342,False
6600,47171,False
6600,8044,False
6600,20643,False
6600,55303,False
6600,23605,False
6600,32423,False
6600,16338,False
6600,33674,False
6600,51607,False
6600,19513,False
6600,50505,False
6600,24643,False
6600,55237,False
6600,18751,False
6600,27696,False
6600,46502,False
6600,39189,False
6600,24861,False
6600,14266,False
6600,47663,False
6600,39622,False
6600,44652,False
6600,16533,False
6600,19606,False
6600,36545,False
6600,25877,False
6600,26186,False
6600,23201,False
6600,14432,False
6600,17509,False
6600,11440,False
6600,33818,False
6600,16613,False
6600,42222,False
6600,11494,False
6600,39829,False
6600,23258,False
6600,57037,False
6600,18482,False
6600,10880,False
6600,34776,False
6600,16372,False
6600,25637,False
6600,23085,False
6600,45984,False
6600,31532,False
6600,35244,False
6600,22749,False
6600,25050,False
6600,13007,False
6600,41251,False
6600,42412,False
6600,46459,False
32423,33869,False
32423,32562,False
32423,43748,False
32423,51023,False
32423,39587,False
32423,46675,False
32423,42387,False
32423,44241,False
32423,42398,False
32423,38912,False
32423,42928,False
32423,45084,False
32423,35490,False
32423,56230,False
32423,40469,False
32423,33641,False
32423,37596,False
32423,41488,False
32423,43196,False
32423,45290,False
32423,44955,False
32423,52086,False
32423,57481,False
32423,38925,False
32423,43198,False
32423,38949,False
32423,52829,False
32423,40247,False
32423,62250,False
32423,46080,False
32423,42491,False
32423,52405,False
32423,47253,False
32423,40497,False
32423,40799,False
32423,32561,False
32423,46753,False
32423,52519,False
32423,51701,False
32423,48027,False
32423,45551,False
32423,42855,False
32423,46937,False
32423,41344,False
32423,44787,False
32423,59816,False
32423,34567,False
32423,32480,False
32423,34668,False
32423,42233,False
32423,32646,False
32423,42080,False
32423,41354,False
32423,43711,False
32423,43869,False
32423,41801,False
32423,46645,False
32423,37738,False
32423,50471,False
1205,9653,False
1205,27988,False
1205,2353,False
1205,25138,False
1205,49398,False
1205,41562,False
1205,18893,False
1205,22857,False
1205,30337,False
1205,22294,False
1205,5773,False
1205,14373,False
1205,9542,False
1205,3887,False
1205,30811,False
1205,4179,False
1205,3947,False
1205,10242,False
1205,50804,False
1205,30440,False
1205,5243,False
1205,32733,False
1205,7715,False
1205,9641,False
1205,47290,False
1205,23863,False
1205,30864,False
1205,18202,False
1205,27723,False
1205,34843,False
1205,7498,False
1205,15492,False
1205,44564,False
1205,19932,False
1205,3849,False
1205,9605,False
1205,1315,False
1205,31255,False
1205,43095,False
1205,50365,False
1205,41794,False
1205,1548,False
1205,10425,False
1205,36797,False
1205,31337,False
1205,15196,False
1205,42272,False
1205,31097,False
1205,8316,False
1205,16521,False
1205,33074,False
1205,10819,False
1205,3192,False
1205,40547,False
1205,17705,False
1205,10979,False
1205,52297,False
1205,31747,False
1205,29235,False
20091,32172,False
20091,36748,False
20091,32807,False
20091,25428,False
20091,44031,False
20091,28943,False
20091,34694,False
20091,55781,False
20091,23292,False
20091,40019,False
20091,28978,False
20091,45485,False
20091,32627,False
20091,35916,False
20091,30729,False
20091,49498,False
20091,40862,False
20091,43506,False
20091,28229,False
20091,26369,False
20091,61057,False
20091,37058,False
20091,56668,False
20091,34538,False
20091,21499,False
20091,45728,False
20091,23481,False
20091,40442,False
20091,42186,False
20091,39557,False
20091,24550,False
20091,28262,False
20091,38023,False
20091,28867,False
20091,20552,False
20091,32982,False
20091,50271,False
20091,33932,False
20091,22236,False
20091,38119,False
20091,44746,False
20091,37306,False
20091,54927,False
20091,35829,False
20091,28206,False
20091,39153,False
20091,49879,False
20091,22775,False
20091,26537,False
20091,24325,False
20091,28197,False
20091,23344,False
20091,34373,False
20091,32625,False
20091,22144,False
20091,46365,False
20091,42782,False
20091,48104,False
20091,36360,False
16657,46074,False
16657,39102,False
16657,25449,False
16657,28712,False
16657,35936,False
16657,50341,False
16657,36395,False
16657,24520,False
16657,32795,False
16657,20228,False
16657,19729,False
16657,19802,False
16657,31554,False
16657,39956,False
16657,43485,False
16657,35631,False
16657,19246,False
16657,24115,False
16657,54584,False
16657,19786,False
16657,30635,False
16657,40670,False
16657,31189,False
16657,27617,False
16657,48700,False
16657,57292,False
16657,21753,False
16657,42627,False
16657,31999,False
16657,36541,False
16657,56099,False
16657,40192,False
16657,36133,False
16657,32403,False
16657,46321,False
16657,29138,False
16657,43896,False
16657,17029,False
16657,31992,False
16657,38002,False
16657,27545,False
16657,32646,False
16657,20304,False
16657,20546,False
16657,37866,False
16657,34715,False
16657,44725,False
16657,22040,False
16657,21945,False
16657,42419,False
16657,20931,False
16657,41288,False
16657,26673,False
16657,35947,False
16657,31460,False
16657,24005,False
16657,45164,False
16657,26517,False
16657,26352,False
21394,53101,False
21394,26691,False
21394,59382,False
21394,44928,False
21394,28240,False
21394,47492,False
21394,26301,False
21394,23948,False
21394,30675,False
21394,29499,False
21394,30457,False
21394,41067,False
21394,38053,False
21394,49111,False
21394,27160,False
21394,21998,False
21394,45337,False
21394,41857,False
21394,29005,False
21394,23906,False
21394,35120,False
21394,30359,False
21394,43952,False
21394,37113,False
21394,21502,False
21394,26548,False
21394,55132,False
21394,51664,False
21394,48700,False
21394,25365,False
21394,31240,False
21394,30914,False
21394,33603,False
21394,25550,False
21394,49219,False
21394,22912,False
21394,57987,False
21394,29350,False
21394,57347,False
21394,39269,False
21394,29069,False
21394,39630,False
21394,55616,False
21394,48107,False
21394,49802,False
21394,29907,False
21394,38494,False
21394,35004,False
21394,36772,False
21394,40547,False
21394,27137,False
21394,37567,False
21394,31752,False
21394,22799,False
21394,47019,False
21394,42254,False
21394,23772,False
21394,35781,False
21394,34444,False
31664,41367,False
31664,44341,False
31664,42481,False
31664,44640,False
31664,43160,False
31664,33841,False
31664,33002,False
31664,52293,False
31664,35729,False
31664,47914,False
31664,58420,False
31664,37780,False
31664,46237,False
31664,51188,False
31664,42002,False
31664,50521,False
31664,47991,False
31664,51191,False
31664,34615,False
31664,47272,False
31664,51315,False
31664,35375,False
31664,39674,False
31664,40063,False
31664,37923,False
31664,43232,False
31664,49262,False
31664,56440,False
31664,38684,False
31664,32150,False
31664,40746,False
31664,36826,False
31664,50465,False
31664,54905,False
31664,39601,False
31664,32670,False
31664,51102,False
31664,42427,False
31664,51736,False
31664,35182,False
31664,44499,False
31664,48733,False
31664,34330,False
31664,47990,False
31664,31967,False
31664,32985,False
31664,33730,False
31664,41403,False
31664,40435,False
31664,50837,False
31664,34050,False
31664,54236,False
31664,32904,False
31664,36515,False
31664,40882,False
31664,41453,False
31664,47984,False
31664,36695,False
31664,48711,False
23492,40560,False
23492,33811,False
23492,27000,False
23492,56449,False
23492,27774,False
23492,24379,False
23492,48850,False
23492,28402,False
23492,60566,False
23492,32264,False
23492,28207,False
23492,34027,False
23492,34151,False
23492,38895,False
23492,38511,False
23492,25457,False
23492,46937,False
23492,43649,False
23492,42427,False
23492,39557,False
23492,27971,False
23492,25970,False
23492,27256,False
23492,42481,False
23492,39266,False
23492,36140,False
23492,35925,False
23492,46488,False
23492,24088,False
23492,30204,False
23492,30367,False
23492,26598,False
23492,31486,False
23492,44265,False
23492,52072,False
23492,55797,False
23492,24690,False
23492,28376,False
23492,50567,False
23492,43971,False
23492,40539,False
23492,30792,False
23492,34936,False
23492,36629,False
23492,45559,False
23492,41639,False
23492,33615,False
23492,35718,False
23492,45177,False
23492,33556,False
23492,27074,False
23492,26610,False
23492,30440,False
23492,24318,False
23492,29669,False
23492,33886,False
23492,40562,False
23492,36863,False
23492,37875,False
7927,28805,False
7927,37417,False
7927,38949,False
7927,30169,False
7927,10824,False
7927,8963,False
7927,11414,False
7927,13996,False
7927,14954,False
7927,50049,False
7927,35244,False
7927,29222,False
7927,9578,False
7927,9804,False
7927,30333,False
7927,24530,False
7927,11849,False
7927,31357,False
7927,28986,False
7927,29888,False
7927,46413,False
7927,11802,False
7927,12312,False
7927,40588,False
7927,8479,False
7927,19316,False
7927,49928,False
7927,34457,False
7927,39643,False
7927,24946,False
7927,27012,False
7927,38540,False
7927,41348,False
7927,17115,False
7927,35617,False
7927,10673,False
7927,16305,False
7927,31397,False
7927,17906,False
7927,20174,False
7927,51235,False
7927,34642,False
7927,14513,False
7927,10443,False
7927,29191,False
7927,25322,False
7927,13084,False
7927,20481,False
7927,40461,False
7927,33874,False
7927,11304,False
7927,39790,False
7927,44916,False
7927,45699,False
7927,51596,False
7927,43216,False
7927,39743,False
7927,37576,False
7927,27448,False
50054,51058,False
50054,50710,False
50054,56700,False
50054,55816,False
50054,55525,False
50054,55781,False
50054,52050,False
50054,58859,False
50054,51042,False
50054,55245,False
50054,53324,False
50054,53604,False
50054,51197,False
50054,53762,False
50054,53777,False
50054,58965,False
50054,50520,False
50054,52128,False
50054,50075,False
50054,51782,False
50054,55237,False
50054,54617,False
50054,51594,False
50054,55377,False
50054,55391,False
50054,53539,False
50054,50714,False
50054,53479,False
50054,53128,False
50054,54390,False
50054,53424,False
50054,51729,False
50054,53210,False
50054,53464,False
50054,54635,False
50054,53732,False
50054,53359,False
50054,55132,False
50054,54196,False
50054,51544,False
50054,54587,False
50054,62833,False
50054,58256,False
50054,50091,False
